rating,title,text,asin,user_id,timestamp
5.0,Braun is top quality,"The existing shaver and head are 6 years old and have held up well.  I have not used it yet but it looks like the same quality as the original foil and cutter block.  Braun is a great shaver, probably the best I have had.",B000GBMYC0,AFPT2SE62GXWLI2FMWRDAELMF37A,2013-05-11 18:05:19.000
5.0,Fits everything the 2 of use need for a trip,"Perfect travel bathroom bag for the 2 of us to take trips with full size toiletries. I always have extra room in here however I should mention that I do not use a hair dryer, straightener, etc...which can take up a lot of space in a travel bag.",B07XW8NB41,AF65YLCSJ4GPBP7KJNICTMMSSGWA,2021-12-31 19:12:56.732
1.0,I like the AG Recoil much better than this product.,Greasy. Didn’t hold curl.,B076JLNGS5,AERAPPE6FB7MYAU6Y6IBVZNX3TEA,2019-02-02 05:04:48.318
3.0,A little disappointing,Colors could have been better,B07P8WJWCP,AHCDJZKL2RG57MSJFPLBREQ3YWCQ,2020-02-09 11:16:56.710
4.0,Very Impressed With How Smooth My Skin Felt,"I love the way this made my skin feel, from the first time that I used it.  I don't use hydration masks often, because I am worried that they will make my skin feel too oily.  But this mask was great, and only made my skin feel very soft and moisturized.  I left it on for 30 min. and my skin felt great after using it.  The tube is a generous size, so it should last for awhile - a great value!  I recommend this product highly.",B00L4HJX7O,AETUNAISQWNQUN3OFY5EZXHRPEYQ,2015-08-05 16:52:06.000
5.0,"Good quality, worth buying",Very impressed with the quality of the hair. Blended perfectly with my hair. I purchased 20 inches which was far to much length then I wanted. So In the future will probably just do 16in. Really happy with the quality and I’m interested to see how long they hold up!,B077TFTTZZ,AFMQRS3IEZPJNHDNFTSNEZ2FUYEQ,2020-05-08 14:55:32.107
5.0,Good,Good,B084V18RLL,AEJFHW6P566WXVFWTRNG4CE4M5JA,2020-08-27 22:53:47.796
5.0,GREAT DEAL,I was worried about buying this because my girls are very picky when it comes to there lashes. My daughters both loved the eyelashes. They were easy to put on and weren't over the top,B08P7M38Q2,AFG4XIA5KED6LFXKGWS4QVHXHOXA,2020-12-29 18:16:05.458
1.0,No not even good for beginners,Just not strong enough light weighted just wasnt a good buy for me,B08DR1WR86,AEGF4KFBKT5U77AYHDFFVVVLYR2Q,2020-10-16 12:23:58.658
1.0,not so much,these don't last very long and the colors chip off,B089JY93V1,AG7NHA7ZR3E7UIREWQ7MDLLXJZTQ,2020-08-16 01:07:09.526
3.0,Three Stars,IT's okay,B078ZRP4N1,AELVUIEA27BIIKHVQF4LTGJTI4QQ,2018-08-07 03:33:28.769
5.0,Nabi Eyebrow Gel Love it. Long Lasting & Waterproof,Love this product.. Works great comes on smooth. It definitely stands up to it's name... Would buy again...,B072JZTYB2,AHAAJDDD4HWSHXSC67UTQ2AMDWXA,2020-06-28 16:31:35.035
1.0,Don’t waste your money,This hair was so thin. I had three bundles installed and it look like it was one and a half. This hair shredded like crazy. Trust me don’t buy this hair.,B09KTYSJW5,AHLEKXALTIZEV5CF7NALCG6OTVOQ,2022-06-15 11:55:31.171
5.0,Hard to find !,"I tried several Tweezers in the past, none proved so easy to use and holding hairs that tight.<br />This model beats competition on all fields!  Just buy it !",B07MXV2GNM,AGDVZT3YD6JUCJ5FCKUDLS2KMPFA,2019-08-21 05:36:21.755
5.0,Great Shampoo,I have been using Marc Anthony Bye-Bye shampoo for years.The packaging has changed a bit but it is still the same great product. I am allergic to the sulfa products used in many shampoos and don't like the scents. Since this product is free of both it works well for me. It lathers beautifully and leaves my hair clean and shiny. I recommend it highly.,B01LFQY490,AHFLTZGCYUMSJLU3FWM5L7HYV7KQ,2021-03-05 14:01:54.741
5.0,Great cut,Powerful motor,B00IYML686,AE3OPCIGJZ4ZOFBG35NVQF2YFWDQ,2018-07-22 16:27:52.247
5.0,Works Great!,Works way better than a rat tail comb I love it!,B08GLYTRHS,AFH7GCAAR2JXENQFP4Z5HZT4KUOQ,2021-07-10 07:37:18.636
1.0,Clumpy,Extremely thick and clumpy.,B07C3B6B2J,AH422ZNUWDFWB4FWBM5POBHAIQSQ,2021-03-14 01:04:50.436
5.0,Five Stars,Works great on my daughters long hair to detangle.,B017O89LD2,AGXVVCS6AH73EDZKQQMFLI4GOP7A,2018-04-23 23:03:08.305
5.0,Very good :),"Third day I use it and I already notice cleaner teeth, especially the hard to reach molars at the back. Also, it has a 2-minute timer. You press the button, and start brushing. Then, it will pulsate 3 times, which means the 2 minutes passed, and then you just turn it off and rinse. Highly recommended.",B000GBICYE,AEJWM42PL5JN4N35NZERUDBXPV6Q,2010-12-07 00:00:07.000
5.0,Foot Pedicure Set,"This works well for me.  The first time you use it it takes a while because of all the build up.  The second time it was just a few minutes.<br />My feet stay smooth for a long time in between.  I've only been using it about once a month.  One piece of advice:  don't use it on wet/ damp feet.  It tells you that in the instructions but, for those of us who don't always read the instructions, good to know.  :)",B00Q1BNG6C,AGCDCEJFJWRF6ZVYL5P3OUDNYFTQ,2015-06-02 15:47:06.000
1.0,"This is not a lip stain as stated, it ...","This is not a lip stain as stated, it does not dry or set, it wipes off and does not stay on.",B00WAJ9HB2,AGE5TYWOKB4FRPBICSRYVNZX5SAQ,2015-10-09 15:26:06.000
3.0,Almost expired,"I received this project in March, 2022 and it expires two months later.  How long has it been sitting on the shelf??",B087QV8PCB,AEFUQ2THBY4Y5TQOBOM6RZTFZ5DA,2022-03-01 21:41:27.233
4.0,Just what he wanted,My brother loved this gift.,B00B2FJFXU,AHY3TJGJI3APF54MXZJQQ7AWHBKQ,2016-12-30 01:50:22.000
1.0,Doesn’t absorb oils,Didn’t work at all. Left my hair too powdery and didn’t even absorb oils,B084JGNSST,AGLMNOSVUV7OIU7SMAJANNXVOSVQ,2021-02-17 18:31:18.226
4.0,"Extends lashes nicely, but makes my eyes itch","To create fine, long lashes, this mascara does a pretty nice job.  Lashes look longer and natural.<br /><br />The primer has itsy-bitsy pieces of fiber in it that adhere to the lash and the comb aligns them to lengthen the lashes.  The bits of fiber kind of freaked me out when I kept thinking there were individual lashes sticking to the primer comb.  The fibers are part of the lengthening process.  With that said, I'm still not sure I like the idea of putting bits of fiber so close to my eyes.  The packaging says nothing about being ophthalmologist tested, hypoallergenic, etc., so I don't think I'd recommend this product to anyone with sensitive eyes.  After wearing this mascara all day, my eyes begin itching, and it requires more than water to remove.<br /><br />I really liked wearing this mascara as my eyelashes looked longer and feathery and very natural, but I'm concerned about the ingredients.<br /><br />I received this product for free in exchange for this review.",B08GP7CV1S,AH63YMQRTZ7YNV6Z7PYZEZ4YQ5SA,2021-02-13 22:03:10.489
5.0,Great Make-up removers!,"These work great, machine washable, and use again!",B09L4CZL81,AGMZXMOCJXMRTRBNSMHFZFKBUR7Q,2022-04-09 01:41:25.348
2.0,Two Stars,Looks fake.,B018BUJZX8,AEYOVK3NIWLDVKVUF3K2GP5AX65A,2018-02-11 16:45:06.791
5.0,Great brush set!,Love these brushes!!!,B07F27DK7C,AED35FGSRHZ3OOU7A2LVC63JUNWA,2018-11-17 14:35:04.039
5.0,Beautiful for court wedding,"Beautiful ,  just beautiful ❤️️",B016PZK68O,AFEBABJEBIHRGTLLH52M3KQAZHSA,2017-01-05 15:31:55.000
1.0,No usar lo la soersonas q tiene mucho pelo no sirve,Para la d personas q tiene poquito pelo,B08HDB6SNY,AGX5TYSS54KBGG2MMU46Y4HVBYEQ,2021-04-16 02:19:09.077
5.0,"If used correctly, it will scrub your back","I'm reviewing the back scrubber, not the ups guy, not the plastic it was shipped in, not the flavor of the scrubber, and not any other thing associated with the overall logistical process of the product making it to my front door.<br /><br />Great, scrubs as it should.  Couldn't be happier, description is accurate.  I expected to receive a back scrubber that could reach the middle of my back.  It is as it should be.<br />If you are looking for a rocket ship or the Swiss army knife version of a Loofah, do not buy this product.  If you have a hard time reaching spots on your back, during bathing and personal grooming, buy this. It will help.<br />I don't care about the packaging or how pretty it is, it arrived undamaged and had not been used by anyone before me. At least, I'm telling myself that no one before me used it.  I'm not sure how they test the product prior to shipping.  I did wash it before use.<br />So, in summary:<br />It scrubs the back well, there is a section that is a little rougher in texture than the rest of the Loofah.<br />It is not a rocket ship.<br />It doesn't matter about frivolous things such as packaging color or texture of the plastic it was shipped in.  It's a back scrubber, not a living room conversational piece.",B00YI0XFUU,AEGDBFUARDEFOKK5URLCU6CLS6MA,2015-12-17 17:40:35.000
1.0,Heats in seconds,Would not close tightly!,B085KXJGHJ,AGRZ6GUZ7XCOH4GKA6JF74C5E4EQ,2021-03-25 20:32:13.897
5.0,Childhood Dream Unlocked,This palette makes me so happy because when I was younger I use to love CandyLand and always made me so happy when I played it. So when I heard ColourPop did an collection with CandyLand it made me sad when I couldn’t find it but when I found it on Amazon it was a dream come true. I love this palette and so simple but yet again as bright colors,B08N5KMKH4,AF5BUNHBLZI7VLI3MRTIEE5F4OPQ,2022-04-20 18:36:10.302
1.0,Bad Pillow.,The foam is very bad can’t even use the pillow .. bad product for the cost ...,B07X5FJZJT,AGLUEUB37RTOEPLJOJOKSBHLFDGQ,2020-02-04 00:42:19.657
5.0,Inly foundation I've worn for years.,"This is the only one that I will wear. I've spent literally thousands of dollars over the years on foundation & this is the only one that doesn't feel awful on my face & looks like I'm not wearing foundation. My husband made the comment the other day that all the money he's spending on skin care seems to be working. I told him only till I remove my foundation. Sheer coverage but covers what it needs to. I wear a very light color & people can still see my skin spots but very faintly, so people think my skins just a lot better. I have lupus & have the mylar rash. You can't see it when I'm wearing this with blush.",B01JT98ZTK,AEVR5M5N77MK3SPUH7WFMTE5XI7A,2021-07-12 14:21:20.648
3.0,Thin ends,The hair is super soft and held color well. The thickness at the top of the track gets significantly thinner as you get to the ends so it looks really heavy at the root when installed. I ended up cutting off about 4 inches of the 18” bundle to make it have the same density all the way through.,B08KT5GGK5,AGU5OBPVLJLEVALP2JPUTWWVKRSQ,2021-01-25 18:43:30.583
1.0,Matted bristles,"My bristles came in matted and laying over, unable to just push back into place.",B08BCNBZGW,AEHPSEBOIGYS7GNBVBNDGAKFBPKA,2020-11-05 19:54:37.037
5.0,Comfortable for masks.,Comfortable for masks. You have to pull firmly but will fit through ear loop locks.,B07PWJRXZY,AGWI5DJMXXCNWER3E2VJLDSGIBGQ,2020-08-21 20:21:19.511
4.0,Nice Stock,Can’t find them anywhere.,B07WNS91KY,AF22T5UYHIGOF22ZJNQJJJJN2G5A,2020-07-06 16:44:27.533
5.0,Love it,Great quality thank you!!!,B085XW1PGR,AGCC3MIDS73OVWRNK5IZUKBPTA4A,2020-12-29 17:50:48.107
5.0,Great product,As described. Good variety.,B0798MCP8W,AGYADDGPR4TSHD27PTGX6TCP376A,2018-08-10 06:44:28.230
5.0,beautiful lip balm,great price great lip balm,B01NAMCYEI,AHHJITERQGHBYXPX646RUSIN527Q,2020-05-30 16:45:14.309
4.0,"Good, but expensive for what it is","It’s overpriced for what it does, but I do like this cooling massager when my skin feels irritated. It is also nice to use on an underground, painful zit, or to smooth over my face while using a sheet mask.",B075D7BXVK,AH7UXNPHNEBBUWMXQJBX5EUW6X6Q,2020-10-05 16:13:35.382
1.0,Waste of money!,This is the worst screen protector. Adhesive was almost nonexistent. The sides don't fit properly. It's useless. Going in the trash since it can't be returned.,B07JBVPGKF,AHXB5ZAQVGIDNIBYB54J3MSPRPQA,2018-11-14 18:32:31.903
2.0,Have to style it.,"Not like picture, have to style it.",B073Z7L2PX,AFDNLX3TLDSNHILCODQHXNKFRSOQ,2018-12-18 20:53:13.275
4.0,"Great buy for the price, ideal easy gift for your spouse.","I bought these for my wife as she likes to have several pairs of fake eyelashes for going out with her girlfriends. They are not as high quality as I hoped but are still solid, and for the price, these are great pickup.",B07GJJ738D,AHFJJQ2RC7SV5P44V5OV7PV7RAEQ,2018-09-09 22:46:35.373
5.0,Delicate Scent,"I bought this item for myself and gave some away to my friends as gifts. They loved them so much they came to buy some for themselves. The lotions are lightly scented, not overpowering, and I bet you could get away with using them at the office. The texture of the lotion is light, absorbs super quickly and doesn’t leave your hands feeling sticky. The tip of each tube comes sealed and the opening has a cute little flower shape. I totally recommend these. Each scent is wonderful and have the same great quick-absorbing formula. You can keep them all for yourself or use them as stocking stuffers.",B08LYVX8WG,AG4HKT5UNZGXVKERR62AS2G5HTXA,2021-03-13 18:58:54.407
5.0,Hair clippe,"I bought this hair clipper for my fiance. He shaves his head every week. He says it cuts close and in a different angle than his old one, but it works well and he likes it!",B002C741NG,AESBQN3VVO42IU7PXBMK5FTY2ZWA,2011-01-11 14:49:21.000
1.0,Slipped out of hair within 10 mins,"Used for the first time during a gentle yoga practice while my hair was in a ponytail. Slipped up and off of my hair within 10 minutes. Cheaply made and not substantial, but very stretchy. Appropriate for maybe a small child’s hair, not thick adult hair. Would not buy again.",B07HDZ6Z6V,AFGWCVNKJLU3DODGCEDJKIOIOQMA,2020-09-13 14:30:05.303
2.0,Tinted spf31 face moisturizer,Lesentia tinted spf moisturizer.  This smells like old olive oil. I make soap so I know what a oil smells like when it is no longer good and this smells just like that. It is oily and greasy and smells terrible. It didnt dry out my skin but I couldn't wear it for long due to the oil smell. It seems to lightly give some tinted coverage but not much. If the oils were not so strong smelling and much fresher I think this might be ok to use. The expiration date is listed as being 3/31/22 so I am surprised at the low quality of oils used and that they are no longer very good.,B0855L611L,AGPGFWUIGJUZTOWTD35ZDAZLF3ZQ,2020-06-26 15:49:37.483
5.0,Very cute for toddler costumes!,Great for Halloween props on your toddler. This looked great on our 16 mo. She was a great Minnie Mouse!,B018C0AXTW,AGPW3GQJWFCHH7WA64QJQNMEXALA,2017-11-21 04:28:15.554
5.0,It's great!,"I searched for one that was big enough to hold Urban Decay Naked cases, I  have two; it does stacked in lower drawer. My train case was a nightmare. Was so over digging! This case is adorable and I'm happy it took all my makeup. Since I'm a cosmetic junky it works to keep things visible so i know what to keep, replace, or dump.",B00XBRCWSM,AGCGXSXRULKOJTTBQPX45NUZ6QQQ,2016-02-20 01:30:14.000
4.0,👍,Bueno,B075B381BL,AEHSHKI2NG4D7BWMSLWULLUH2ULA,2020-01-30 14:29:41.688
5.0,Good,Love this color. Add the perfect sparkle to any base color,B017WWONMY,AHEF4O2XOQ75ZKERUI3M76YXVHOQ,2018-12-26 02:48:14.310
5.0,"Great soap, will keep buying!",These are big bars and they lather well and don't dry my skin. I am sold on these as well as their deodorant. Still exploring their other products. I'm very happy!,B09325C5XY,AHXLHCA4DXL4GSWVQHBA6TZV54JA,2021-12-08 22:03:03.439
